date,city,orders,aov,revenue,active_riders,avg_delivery_time_min,stockout_rate,customer_churn_rate,marketing_spend,competitor_launch_flag
2026-05-27,Hyderabad,1462,334.22,488512.21,150,25.0,0.0266,0.0508,8753.15,0
2026-05-27,Bhopal,745,271.26,202023.3,68,26.4,0.027,0.0314,4412.85,0
2026-05-28,Bangalore,2139,333.52,713452.97,218,22.6,0.0284,0.0825,15923.33,1
2026-05-28,Mumbai,2843,343.27,975827.02,251,24.3,0.0282,0.0447,16118.86,0
2026-05-28,Delhi,2413,321.61,776094.18,207,21.8,0.0322,0.0368,14493.61,0
2026-05-28,Pune,1316,296.81,390675.55,135,23.9,0.0354,0.0446,9134.58,0
2026-05-28,Hyderabad,1642,305.94,502241.73,144,26.1,0.0318,0.0418,10088.99,0
2026-05-28,Bhopal,687,258.09,177376.08,65,26.4,0.029,0.0418,4141.7,0
2026-05-29,Bangalore,2217,344.9,764618.25,219,27.3,0.0258,0.0926,13157.26,1
2026-05-29,Mumbai,2665,367.74,979917.99,245,26.5,0.0224,0.0422,15511.52,0
2026-05-29,Delhi,2603,323.86,843133.36,208,27.5,0.0268,0.0383,14313.98,0
2026-05-29,Pune,1377,317.0,436443.08,133,24.8,0.0293,0.042,8356.97,0
2026-05-29,Hyderabad,1606,322.01,517109.62,154,23.1,0.0322,0.0487,9561.36,0
2026-05-29,Bhopal,662,255.81,169377.47,70,23.5,0.0341,0.039,3991.58,0
2026-05-30,Bangalore,2665,342.53,912708.99,226,22.5,0.0346,0.0849,15210.32,1
2026-05-30,Mumbai,3094,380.86,1178570.28,238,27.7,0.0289,0.0475,19241.8,0
2026-05-30,Delhi,2488,328.69,817611.13,204,23.1,0.0332,0.0421,14649.39,0
2026-05-30,Pune,1494,311.51,465389.96,134,26.4,0.0212,0.0409,9604.17,0
2026-05-30,Hyderabad,1834,310.36,569102.2,149,20.9,0.0355,0.048,12011.97,0
2026-05-30,Bhopal,834,284.18,236955.96,69,23.7,0.0343,0.0512,4999.79,0
2026-05-31,Bangalore,2598,357.76,929543.83,217,22.7,0.0236,0.0911,18122.6,1
2026-05-31,Mumbai,3007,378.98,1139452.64,230,23.3,0.028,0.0444,18166.1,0
2026-05-31,Delhi,2736,314.31,860059.74,211,21.7,0.0397,0.0444,16221.68,0
2026-05-31,Pune,1597,300.38,479621.83,130,27.2,0.0281,0.0392,9004.68,0
2026-05-31,Hyderabad,2096,297.13,622709.88,144,18.8,0.0333,0.0438,14823.1,0
2026-05-31,Bhopal,743,239.39,177821.0,67,26.8,0.034,0.0424,4710.65,0
2026-06-01,Bangalore,2464,364.31,897712.04,218,21.9,0.0196,0.0859,15068.66,1
2026-06-01,Mumbai,2576,376.11,968706.11,249,26.7,0.0292,0.0468,15536.54,0
2026-06-01,Delhi,2404,320.92,771584.34,223,22.7,0.0314,0.0444,14953.79,0
2026-06-01,Pune,1489,299.71,446191.29,124,25.9,0.0338,0.0353,8929.71,0
2026-06-01,Hyderabad,1473,301.76,444426.24,146,24.3,0.0336,0.0386,9484.81,0
2026-06-01,Bhopal,650,263.43,171183.31,68,25.3,0.0284,0.0476,4333.29,0
2026-06-02,Bangalore,2295,344.17,789701.25,217,25.1,0.0308,0.0875,12185.18,1
2026-06-02,Mumbai,2643,365.25,965388.23,235,27.7,0.0242,0.0475,15555.81,0
2026-06-02,Delhi,2169,309.48,671338.44,218,22.6,0.0408,0.0475,12132.13,0
2026-06-02,Pune,1505,316.23,475950.24,128,17.5,0.0272,0.0376,8022.36,0
2026-06-02,Hyderabad,1611,305.95,492836.49,144,25.3,0.0287,0.0476,8134.88,0
2026-06-02,Bhopal,696,245.61,170826.67,72,21.8,0.0335,0.0412,4012.66,0
2026-06-03,Bangalore,2044,344.57,704464.15,218,21.3,0.0344,0.0849,11173.79,1
2026-06-03,Mumbai,2469,342.98,846967.96,247,24.3,0.0269,0.0431,13249.22,0
2026-06-03,Delhi,2281,327.67,747295.73,202,21.9,0.0449,0.0426,14289.02,0
2026-06-03,Pune,1354,300.45,406678.16,129,18.0,0.0306,0.0359,8538.23,0
2026-06-03,Hyderabad,1683,298.71,502721.26,149,25.7,0.0313,0.0349,9352.26,0
2026-06-03,Bhopal,688,267.31,184007.27,75,20.5,0.029,0.047,4584.82,0
2026-06-04,Bangalore,2316,327.67,759027.98,226,21.4,0.033,0.0899,15680.95,1
2026-06-04,Mumbai,2754,359.04,988677.59,237,21.0,0.0355,0.0472,14635.59,0
2026-06-04,Delhi,2423,316.7,767204.31,218,20.9,0.0429,0.0521,16414.07,0
2026-06-04,Pune,1462,290.86,425168.91,129,22.2,0.0307,0.0535,8876.05,0
2026-06-04,Hyderabad,1384,314.21,434779.73,148,23.1,0.0297,0.049,9077.07,0
2026-06-04,Bhopal,710,256.47,182070.64,70,22.0,0.0301,0.0479,4422.73,0
2026-06-05,Bangalore,2481,357.07,886061.35,215,21.6,0.0337,0.0915,14841.43,1
2026-06-05,Mumbai,2467,364.03,898060.21,221,23.6,0.0221,0.0454,14346.31,0
2026-06-05,Delhi,2118,309.53,655699.55,212,24.0,0.0435,0.0508,13131.1,0
2026-06-05,Pune,1348,296.63,399767.11,125,26.8,0.0295,0.0484,9030.8,0
2026-06-05,Hyderabad,1576,326.69,514790.61,149,23.9,0.0366,0.0485,10616.83,0
2026-06-05,Bhopal,693,262.27,181814.3,73,20.7,0.0294,0.0557,3996.55,0
2026-06-06,Bangalore,2671,355.72,950001.73,216,24.6,0.0255,0.079,16290.99,1
2026-06-06,Mumbai,3027,356.11,1077822.53,229,24.3,0.0372,0.0522,17766.28,0
2026-06-06,Delhi,2529,323.45,817870.29,209,27.7,0.0329,0.0419,12845.04,0
2026-06-06,Pune,1717,293.95,504685.15,128,28.4,0.0221,0.0386,10351.68,0
2026-06-06,Hyderabad,1924,315.23,606488.88,150,22.0,0.0223,0.0459,10786.52,0
2026-06-06,Bhopal,813,267.09,217193.75,72,29.5,0.0245,0.0488,4878.41,0
2026-06-07,Bangalore,2794,372.17,1039820.05,211,18.1,0.029,0.089,17993.85,1
2026-06-07,Mumbai,2984,350.57,1046165.88,225,27.6,0.0317,0.042,18561.47,0
2026-06-07,Delhi,2438,325.85,794301.84,208,22.1,0.0354,0.043,15091.79,0
2026-06-07,Pune,1504,295.23,444142.35,130,28.5,0.0251,0.0407,8522.68,0
2026-06-07,Hyderabad,1750,332.3,581525.58,152,26.8,0.0258,0.046,10725.07,0
2026-06-07,Bhopal,791,252.21,199529.0,71,28.5,0.0275,0.0387,5354.46,0
2026-06-08,Bangalore,2291,344.07,788319.37,225,26.2,0.0272,0.0745,13460.67,1
2026-06-08,Mumbai,2480,341.95,847990.97,238,25.8,0.0317,0.0462,14053.81,0
2026-06-08,Delhi,2342,321.59,753306.29,216,24.1,0.0447,0.0405,13289.87,0
2026-06-08,Pune,1362,296.22,403303.55,131,23.9,0.0332,0.0451,8266.65,0
2026-06-08,Hyderabad,1559,298.53,465319.36,142,25.2,0.0269,0.0415,9167.03,0
2026-06-08,Bhopal,716,265.42,190123.55,68,26.8,0.0345,0.0394,4002.88,0
2026-06-09,Bangalore,2441,338.0,825137.03,205,23.4,0.0237,0.0822,14731.93,1
2026-06-09,Mumbai,2604,381.06,992351.63,238,27.6,0.0348,0.0522,15996.05,0
2026-06-09,Delhi,2074,325.9,675985.88,217,28.4,0.0395,0.0493,13034.69,0
2026-06-09,Pune,1476,304.0,448718.83,120,27.0,0.0278,0.041,8691.35,0
2026-06-09,Hyderabad,1516,332.12,503632.09,158,24.4,0.026,0.0416,9564.73,0
2026-06-09,Bhopal,718,268.44,192697.92,71,21.4,0.0432,0.0364,4165.95,0
2026-06-10,Bangalore,2123,319.7,678846.01,213,21.6,0.0259,0.0906,12711.24,1
2026-06-10,Mumbai,2577,372.88,960778.28,234,24.9,0.0288,0.0353,12387.43,0
2026-06-10,Delhi,2340,326.3,763472.69,223,26.0,0.0409,0.044,14386.55,0
2026-06-10,Pune,1517,274.51,416354.67,132,24.7,0.0396,0.0533,8623.08,0
2026-06-10,Hyderabad,1597,310.42,495869.29,140,21.3,0.0247,0.0491,10281.22,0
2026-06-10,Bhopal,711,268.57,191045.4,70,24.0,0.0354,0.0453,4173.58,0
2026-06-11,Bangalore,2383,334.27,796518.87,226,21.3,0.0249,0.0914,14782.92,1
2026-06-11,Mumbai,2541,372.82,947325.37,236,27.5,0.0291,0.0527,17243.69,0
2026-06-11,Delhi,2268,335.75,761338.57,204,18.1,0.0346,0.0534,12625.77,0
2026-06-11,Pune,1391,289.08,402146.12,133,20.7,0.0283,0.0472,7349.59,0
2026-06-11,Hyderabad,1533,283.87,435181.86,144,19.1,0.0308,0.0376,9196.23,0
2026-06-11,Bhopal,681,280.72,191161.03,74,25.4,0.0261,0.0487,3882.41,0
2026-06-12,Bangalore,2132,339.83,724426.08,219,25.1,0.028,0.0842,12044.18,1
2026-06-12,Mumbai,2614,365.56,955634.62,232,19.6,0.0342,0.0421,15347.84,0
2026-06-12,Delhi,2227,312.77,696480.78,222,30.1,0.0349,0.0472,13463.5,0
2026-06-12,Pune,1433,330.36,473515.91,126,22.1,0.025,0.0452,7363.22,0
2026-06-12,Hyderabad,1602,331.0,530191.52,151,22.5,0.0287,0.0495,8949.32,0
2026-06-12,Bhopal,765,280.11,214176.45,71,26.6,0.0299,0.0505,4279.6,0
2026-06-13,Bangalore,2580,322.02,830750.59,223,20.6,0.033,0.0857,14313.75,1
2026-06-13,Mumbai,2856,367.93,1050685.0,235,19.9,0.0286,0.0459,17070.56,0
2026-06-13,Delhi,2549,317.58,809384.42,211,20.3,0.0351,0.054,14484.59,0
2026-06-13,Pune,1602,312.13,500098.18,144,25.1,0.0244,0.0415,9181.64,0
2026-06-13,Hyderabad,1774,296.04,525101.47,150,26.4,0.0234,0.0453,11017.09,0
2026-06-13,Bhopal,786,256.18,201418.76,71,23.1,0.0248,0.0407,4367.32,0
2026-06-14,Bangalore,2370,358.21,849000.92,215,26.7,0.0352,0.0816,13469.5,1
2026-06-14,Mumbai,3373,385.21,1299245.68,240,22.4,0.0312,0.0472,19027.32,0
2026-06-14,Delhi,2376,303.08,720194.83,210,23.8,0.0332,0.0396,13327.8,0
2026-06-14,Pune,1679,302.97,508589.23,130,25.2,0.034,0.0522,9686.1,0
2026-06-14,Hyderabad,1800,293.87,529098.41,148,27.2,0.0343,0.0498,9187.64,0
2026-06-14,Bhopal,849,240.88,204409.44,72,25.8,0.0283,0.0383,5588.5,0
2026-06-15,Bangalore,2135,330.91,706568.48,213,24.2,0.0221,0.097,16311.09,1
2026-06-15,Mumbai,2613,376.08,982558.53,242,23.1,0.0322,0.046,16377.9,0
2026-06-15,Delhi,2233,319.01,712497.24,210,21.3,0.045,0.0447,15536.07,0
2026-06-15,Pune,1481,316.19,468430.71,130,26.5,0.0314,0.0528,7443.27,0
2026-06-15,Hyderabad,1495,326.24,487647.71,149,20.9,0.027,0.0422,7920.48,0
2026-06-15,Bhopal,773,259.77,200848.55,70,26.4,0.0326,0.0497,5054.19,0
2026-06-16,Bangalore,2231,335.95,749611.96,225,24.0,0.0276,0.09,14858.29,1
2026-06-16,Mumbai,2369,370.29,877186.06,238,25.9,0.0332,0.053,15816.51,0
2026-06-16,Delhi,2455,338.48,830917.07,212,26.2,0.0402,0.0487,14349.78,0
2026-06-16,Pune,1428,299.58,427899.74,127,24.1,0.0358,0.0552,7409.15,0
2026-06-16,Hyderabad,1555,310.4,482821.41,155,24.8,0.0318,0.0394,8432.96,0
2026-06-16,Bhopal,711,245.81,174843.97,69,21.5,0.0323,0.053,4703.01,0
2026-06-17,Bangalore,2123,327.32,694890.8,205,25.9,0.0265,0.0859,13778.09,1
2026-06-17,Mumbai,2402,371.49,892356.87,236,23.8,0.0301,0.0386,13027.67,0
2026-06-17,Delhi,2411,325.11,783929.57,217,24.4,0.0419,0.0364,14141.81,0
2026-06-17,Pune,1398,323.44,452192.2,133,25.5,0.0369,0.0414,8470.37,0
2026-06-17,Hyderabad,1619,298.35,483005.42,148,28.0,0.0291,0.0346,10689.44,0
2026-06-17,Bhopal,667,245.73,163954.3,72,27.1,0.0333,0.049,4690.45,0
2026-06-18,Bangalore,2368,337.87,800204.0,222,22.1,0.0356,0.0847,14421.17,1
2026-06-18,Mumbai,2326,361.99,842131.18,226,26.2,0.0302,0.0426,15909.25,0
2026-06-18,Delhi,2132,335.25,714763.24,214,30.8,0.0297,0.0447,11856.84,0
2026-06-18,Pune,1302,297.36,387014.92,130,23.3,0.0305,0.0482,7556.77,0
2026-06-18,Hyderabad,1445,308.15,445336.25,139,21.6,0.0316,0.0458,9620.77,0
2026-06-18,Bhopal,667,271.04,180725.83,69,23.1,0.0379,0.0408,4229.89,0
2026-06-19,Bangalore,2254,328.56,740499.18,217,27.4,0.0298,0.0783,14113.32,1
2026-06-19,Mumbai,2681,362.79,972714.5,249,23.5,0.0297,0.048,16220.57,0
2026-06-19,Delhi,2255,326.61,736531.62,206,22.7,0.0363,0.0518,9898.76,0
2026-06-19,Pune,1428,300.41,428894.73,123,25.2,0.0314,0.0479,6673.15,0
2026-06-19,Hyderabad,1709,300.85,514249.79,153,21.8,0.0333,0.0483,9926.4,0
2026-06-19,Bhopal,628,272.14,170771.17,68,23.0,0.0262,0.0464,3747.04,0
2026-06-20,Bangalore,2722,321.78,875960.08,215,28.7,0.0295,0.0874,18552.45,1
2026-06-20,Mumbai,2996,353.04,1057610.49,238,25.5,0.0292,0.0519,18513.34,0
2026-06-20,Delhi,2802,307.65,862034.48,207,24.8,0.0357,0.0432,17834.35,0
2026-06-20,Pune,1535,300.52,461308.97,133,29.3,0.0207,0.0436,7656.05,0
2026-06-20,Hyderabad,1855,310.41,575677.92,150,25.9,0.0345,0.0465,11544.68,0
2026-06-20,Bhopal,801,278.47,222994.74,67,24.2,0.0306,0.0491,4466.92,0
2026-06-21,Bangalore,2419,342.13,827481.78,222,20.8,0.0367,0.0938,18098.44,1
2026-06-21,Mumbai,2934,341.41,1001535.75,237,25.4,0.0301,0.042,19882.25,0
2026-06-21,Delhi,2498,297.74,743631.79,217,23.5,0.0264,0.0606,14970.58,0
2026-06-21,Pune,1520,299.31,454886.68,130,25.7,0.0307,0.0398,10401.02,0
2026-06-21,Hyderabad,1863,319.01,594176.42,147,23.4,0.0358,0.0464,10306.32,0
2026-06-21,Bhopal,765,267.16,204341.57,69,22.4,0.0262,0.0485,4348.67,0
2026-06-22,Bangalore,2290,340.2,779219.81,207,24.8,0.0234,0.0843,15575.9,1
2026-06-22,Mumbai,2726,370.36,1009473.84,253,25.6,0.0296,0.0421,19696.3,0
2026-06-22,Delhi,2528,320.15,809382.17,212,23.6,0.0482,0.0417,16273.48,0
2026-06-22,Pune,1405,302.2,424733.59,127,24.6,0.0223,0.0495,8274.26,0
2026-06-22,Hyderabad,1715,301.27,516654.72,145,23.8,0.0297,0.0488,9624.99,0
2026-06-22,Bhopal,748,280.46,209748.31,70,21.4,0.0356,0.0504,4878.92,0
2026-06-23,Bangalore,2403,339.79,816670.4,201,22.4,0.0271,0.0831,15174.7,1
2026-06-23,Mumbai,2546,348.13,886165.78,232,26.8,0.0268,0.0417,14617.81,0
2026-06-23,Delhi,2247,324.34,728945.61,213,26.6,0.0217,0.0522,12304.74,0
2026-06-23,Pune,1332,294.6,392385.22,127,19.1,0.031,0.0394,9016.69,0
2026-06-23,Hyderabad,1526,325.42,496504.82,152,25.6,0.0219,0.0444,8806.99,0
2026-06-23,Bhopal,709,264.94,187726.76,71,25.0,0.0353,0.0381,4083.63,0
2026-06-24,Bangalore,2643,349.85,924675.39,236,24.6,0.0363,0.0895,16468.64,1
2026-06-24,Mumbai,2374,360.26,855287.72,249,25.0,0.0273,0.0493,13164.68,0
2026-06-24,Delhi,2248,306.97,690100.96,205,21.7,0.0323,0.0521,12459.56,0
2026-06-24,Pune,1409,293.97,414154.03,135,26.2,0.0359,0.0465,8290.35,0
2026-06-24,Hyderabad,1505,334.1,502703.21,147,26.6,0.033,0.0422,9808.82,0
2026-06-24,Bhopal,727,277.97,202014.59,69,22.7,0.0242,0.046,4381.64,0
2026-06-25,Bangalore,2259,314.03,709303.11,223,25.2,0.0389,0.091,14790.15,1
2026-06-25,Mumbai,2652,373.42,990155.84,243,22.0,0.0286,0.0438,16326.17,0
2026-06-25,Delhi,2264,324.02,733476.02,213,27.2,0.045,0.0454,12101.73,0
2026-06-25,Pune,1376,300.53,413480.29,123,24.4,0.0362,0.0469,9194.43,0
2026-06-25,Hyderabad,1550,317.12,491402.62,150,22.1,0.0292,0.0533,9006.6,0
2026-06-25,Bhopal,724,240.5,174237.68,72,24.2,0.0347,0.0439,4491.78,0
2026-06-26,Bangalore,2568,316.02,811434.61,225,24.0,0.0259,0.0868,15475.13,1
2026-06-26,Mumbai,2599,343.67,893069.08,247,25.3,0.0219,0.0434,14070.43,0
2026-06-26,Delhi,2323,300.07,697147.24,210,25.2,0.0315,0.0404,13415.75,0
2026-06-26,Pune,1421,290.73,413003.48,130,25.6,0.0232,0.0538,10506.73,0
2026-06-26,Hyderabad,1607,319.77,513970.22,142,25.9,0.0368,0.0426,10638.02,0
2026-06-26,Bhopal,691,255.24,176392.27,71,26.6,0.0252,0.0397,3783.72,0
2026-06-27,Bangalore,2529,350.33,886012.08,216,22.5,0.0239,0.0878,14251.16,1
2026-06-27,Mumbai,2818,390.4,1100085.88,234,23.1,0.0285,0.0429,17782.36,0
2026-06-27,Delhi,2770,316.08,875675.95,202,23.8,0.0476,0.0537,13511.77,0
2026-06-27,Pune,1626,323.02,525148.62,129,24.7,0.029,0.0422,9500.71,0
2026-06-27,Hyderabad,1809,302.22,546692.08,156,24.6,0.0321,0.049,10614.43,0
2026-06-27,Bhopal,774,253.73,196348.09,70,22.7,0.0252,0.0424,5465.06,0
2026-06-28,Bangalore,2282,337.56,770347.66,231,25.9,0.0305,0.0885,13470.08,1
2026-06-28,Mumbai,2655,362.96,963594.57,234,22.8,0.0264,0.0537,19121.22,0
2026-06-28,Delhi,2674,314.05,839686.19,203,28.5,0.0428,0.0438,12861.96,0
2026-06-28,Pune,1664,311.82,518857.44,124,25.1,0.0308,0.0446,9325.74,0
2026-06-28,Hyderabad,1933,305.0,589703.51,143,27.2,0.0208,0.0481,11685.84,0
2026-06-28,Bhopal,787,254.5,200361.25,68,18.7,0.0281,0.0413,4601.28,0
2026-06-29,Bangalore,2374,339.46,805958.56,225,26.6,0.0361,0.0904,14853.78,1
2026-06-29,Mumbai,2472,370.66,916444.06,252,28.8,0.0315,0.0374,13408.15,0
2026-06-29,Delhi,2398,323.38,775584.82,218,21.8,0.0399,0.0439,12552.13,0
2026-06-29,Pune,1321,311.67,411714.76,133,19.7,0.0316,0.0432,7116.88,0
2026-06-29,Hyderabad,1694,302.76,512915.7,145,22.4,0.0301,0.0524,9542.31,0
2026-06-29,Bhopal,651,237.61,154690.33,70,20.4,0.0275,0.0509,4123.36,0
